original_gene_id	renamed_gene_id
mRNA_F-serratus_M_contig2.5906.1	c_organisms_00121
prot_F-serratus_M_contig2.5906.1	c_organisms_00122
mRNA_F-serratus_M_contig2.5907.1	c_organisms_00123
prot_F-serratus_M_contig2.5907.1	c_organisms_00124
mRNA_F-serratus_M_contig2.5908.1	c_organisms_00125
prot_F-serratus_M_contig2.5908.1	c_organisms_00126
mRNA_F-serratus_M_contig2.5909.1	c_organisms_00127
prot_F-serratus_M_contig2.5909.1	c_organisms_00128
mRNA_F-serratus_M_contig2.5910.1	c_organisms_00129
prot_F-serratus_M_contig2.5910.1	c_organisms_00130
mRNA_F-serratus_M_contig2.5911.1	c_organisms_00131
prot_F-serratus_M_contig2.5911.1	c_organisms_00132
mRNA_F-serratus_M_contig2.5912.1	c_organisms_00133
prot_F-serratus_M_contig2.5912.1	c_organisms_00134
mRNA_F-serratus_M_contig2.5913.1	c_organisms_00135
prot_F-serratus_M_contig2.5913.1	c_organisms_00136
mRNA_F-serratus_M_contig2.5914.1	c_organisms_00137
prot_F-serratus_M_contig2.5914.1	c_organisms_00138
mRNA_F-serratus_M_contig2.5915.1	c_organisms_00139
prot_F-serratus_M_contig2.5915.1	c_organisms_00140
mRNA_F-serratus_M_contig2.5916.1	c_organisms_00141
prot_F-serratus_M_contig2.5916.1	c_organisms_00142
mRNA_F-serratus_M_contig2.5917.1	c_organisms_00143
prot_F-serratus_M_contig2.5917.1	c_organisms_00144
mRNA_F-serratus_M_contig2.5918.1	c_organisms_00145
prot_F-serratus_M_contig2.5918.1	c_organisms_00146
mRNA_F-serratus_M_contig2.5919.1	c_organisms_00147
prot_F-serratus_M_contig2.5919.1	c_organisms_00148
mRNA_F-serratus_M_contig2.5920.1	c_organisms_00149
prot_F-serratus_M_contig2.5920.1	c_organisms_00150
mRNA_F-serratus_M_contig2.5921.1	c_organisms_00151
prot_F-serratus_M_contig2.5921.1	c_organisms_00152
mRNA_F-serratus_M_contig2.5922.1	c_organisms_00153
prot_F-serratus_M_contig2.5922.1	c_organisms_00154
mRNA_F-serratus_M_contig2.5923.1	c_organisms_00155
prot_F-serratus_M_contig2.5923.1	c_organisms_00156
mRNA_F-serratus_M_contig2.5924.1	c_organisms_00157
prot_F-serratus_M_contig2.5924.1	c_organisms_00158
mRNA_F-serratus_M_contig2.5925.1	c_organisms_00159
prot_F-serratus_M_contig2.5925.1	c_organisms_00160
mRNA_F-serratus_M_contig2.5926.1	c_organisms_00161
prot_F-serratus_M_contig2.5926.1	c_organisms_00162
mRNA_F-serratus_M_contig2.5927.1	c_organisms_00163
prot_F-serratus_M_contig2.5927.1	c_organisms_00164
mRNA_F-serratus_M_contig2.5928.1	c_organisms_00165
prot_F-serratus_M_contig2.5928.1	c_organisms_00166
mRNA_F-serratus_M_contig2.5929.1	c_organisms_00167
prot_F-serratus_M_contig2.5929.1	c_organisms_00168
mRNA_F-serratus_M_contig2.5930.1	c_organisms_00169
prot_F-serratus_M_contig2.5930.1	c_organisms_00170
mRNA_F-serratus_M_contig2.5931.1	c_organisms_00171
prot_F-serratus_M_contig2.5931.1	c_organisms_00172
mRNA_F-serratus_M_contig2.5932.1	c_organisms_00173
prot_F-serratus_M_contig2.5932.1	c_organisms_00174
mRNA_F-serratus_M_contig2.5933.1	c_organisms_00175
prot_F-serratus_M_contig2.5933.1	c_organisms_00176
mRNA_F-serratus_M_contig2.5934.1	c_organisms_00177
prot_F-serratus_M_contig2.5934.1	c_organisms_00178
mRNA_F-serratus_M_contig2.5935.1	c_organisms_00179
prot_F-serratus_M_contig2.5935.1	c_organisms_00180
mRNA_F-serratus_M_contig2.5936.1	c_organisms_00181
prot_F-serratus_M_contig2.5936.1	c_organisms_00182
mRNA_F-serratus_M_contig2.5937.1	c_organisms_00183
prot_F-serratus_M_contig2.5937.1	c_organisms_00184
mRNA_F-serratus_M_contig2.5938.1	c_organisms_00185
prot_F-serratus_M_contig2.5938.1	c_organisms_00186
mRNA_F-serratus_M_contig2.5939.1	c_organisms_00187
prot_F-serratus_M_contig2.5939.1	c_organisms_00188
mRNA_F-serratus_M_contig2.5940.1	c_organisms_00189
prot_F-serratus_M_contig2.5940.1	c_organisms_00190
mRNA_F-serratus_M_contig2.5941.1	c_organisms_00191
prot_F-serratus_M_contig2.5941.1	c_organisms_00192
mRNA_F-serratus_M_contig2.5942.1	c_organisms_00193
prot_F-serratus_M_contig2.5942.1	c_organisms_00194
mRNA_F-serratus_M_contig2.5943.1	c_organisms_00195
prot_F-serratus_M_contig2.5943.1	c_organisms_00196
mRNA_F-serratus_M_contig2.5944.1	c_organisms_00197
prot_F-serratus_M_contig2.5944.1	c_organisms_00198
mRNA_F-serratus_M_contig2.5945.1	c_organisms_00199
prot_F-serratus_M_contig2.5945.1	c_organisms_00200
mRNA_F-serratus_M_contig2.5946.1	c_organisms_00201
prot_F-serratus_M_contig2.5946.1	c_organisms_00202
mRNA_F-serratus_M_contig2.5947.1	c_organisms_00203
prot_F-serratus_M_contig2.5947.1	c_organisms_00204
mRNA_F-serratus_M_contig2.5948.1	c_organisms_00205
prot_F-serratus_M_contig2.5948.1	c_organisms_00206
mRNA_F-serratus_M_contig2.5949.1	c_organisms_00207
prot_F-serratus_M_contig2.5949.1	c_organisms_00208
mRNA_F-serratus_M_contig2.5950.1	c_organisms_00209
prot_F-serratus_M_contig2.5950.1	c_organisms_00210
mRNA_F-serratus_M_contig2.5951.1	c_organisms_00211
prot_F-serratus_M_contig2.5951.1	c_organisms_00212
mRNA_F-serratus_M_contig2.5952.1	c_organisms_00213
prot_F-serratus_M_contig2.5952.1	c_organisms_00214
mRNA_F-serratus_M_contig2.5953.1	c_organisms_00215
prot_F-serratus_M_contig2.5953.1	c_organisms_00216
mRNA_F-serratus_M_contig2.5954.1	c_organisms_00217
prot_F-serratus_M_contig2.5954.1	c_organisms_00218
mRNA_F-serratus_M_contig2.5955.1	c_organisms_00219
prot_F-serratus_M_contig2.5955.1	c_organisms_00220
mRNA_F-serratus_M_contig2.5956.1	c_organisms_00221
prot_F-serratus_M_contig2.5956.1	c_organisms_00222
mRNA_F-serratus_M_contig2.5957.1	c_organisms_00223
prot_F-serratus_M_contig2.5957.1	c_organisms_00224
mRNA_F-serratus_M_contig2.5958.1	c_organisms_00225
prot_F-serratus_M_contig2.5958.1	c_organisms_00226
mRNA_F-serratus_M_contig2.5959.1	c_organisms_00227
prot_F-serratus_M_contig2.5959.1	c_organisms_00228
mRNA_F-serratus_M_contig2.5960.1	c_organisms_00229
prot_F-serratus_M_contig2.5960.1	c_organisms_00230
mRNA_F-serratus_M_contig2.5961.1	c_organisms_00231
prot_F-serratus_M_contig2.5961.1	c_organisms_00232
mRNA_F-serratus_M_contig2.5962.1	c_organisms_00233
prot_F-serratus_M_contig2.5962.1	c_organisms_00234
mRNA_F-serratus_M_contig2.5963.1	c_organisms_00235
prot_F-serratus_M_contig2.5963.1	c_organisms_00236
mRNA_F-serratus_M_contig2.5964.1	c_organisms_00237
prot_F-serratus_M_contig2.5964.1	c_organisms_00238
mRNA_F-serratus_M_contig2.5965.1	c_organisms_00239
prot_F-serratus_M_contig2.5965.1	c_organisms_00240
mRNA_F-serratus_M_contig2.5966.1	c_organisms_00241
prot_F-serratus_M_contig2.5966.1	c_organisms_00242
mRNA_F-serratus_M_contig2.5967.1	c_organisms_00243
prot_F-serratus_M_contig2.5967.1	c_organisms_00244
mRNA_F-serratus_M_contig2.5968.1	c_organisms_00245
prot_F-serratus_M_contig2.5968.1	c_organisms_00246
mRNA_F-serratus_M_contig2.5969.1	c_organisms_00247
prot_F-serratus_M_contig2.5969.1	c_organisms_00248
mRNA_F-serratus_M_contig2.5970.1	c_organisms_00249
prot_F-serratus_M_contig2.5970.1	c_organisms_00250
mRNA_F-serratus_M_contig2.5971.1	c_organisms_00251
prot_F-serratus_M_contig2.5971.1	c_organisms_00252
mRNA_F-serratus_M_contig2.5972.1	c_organisms_00253
prot_F-serratus_M_contig2.5972.1	c_organisms_00254
mRNA_F-serratus_M_contig2.5973.1	c_organisms_00255
prot_F-serratus_M_contig2.5973.1	c_organisms_00256
mRNA_F-serratus_M_contig2.5974.1	c_organisms_00257
prot_F-serratus_M_contig2.5974.1	c_organisms_00258
mRNA_F-serratus_M_contig2.5975.1	c_organisms_00259
prot_F-serratus_M_contig2.5975.1	c_organisms_00260
mRNA_F-serratus_M_contig2.5976.1	c_organisms_00261
prot_F-serratus_M_contig2.5976.1	c_organisms_00262
mRNA_F-serratus_M_contig2.5977.1	c_organisms_00263
prot_F-serratus_M_contig2.5977.1	c_organisms_00264
mRNA_F-serratus_M_contig2.5978.1	c_organisms_00265
prot_F-serratus_M_contig2.5978.1	c_organisms_00266
mRNA_F-serratus_M_contig2.5979.1	c_organisms_00267
prot_F-serratus_M_contig2.5979.1	c_organisms_00268
mRNA_F-serratus_M_contig3.9682.1	c_organisms_00269
prot_F-serratus_M_contig3.9682.1	c_organisms_00270
mRNA_F-serratus_M_contig3.9683.1	c_organisms_00271
prot_F-serratus_M_contig3.9683.1	c_organisms_00272
mRNA_F-serratus_M_contig3.9684.1	c_organisms_00273
prot_F-serratus_M_contig3.9684.1	c_organisms_00274
mRNA_F-serratus_M_contig3.9685.1	c_organisms_00275
prot_F-serratus_M_contig3.9685.1	c_organisms_00276
mRNA_F-serratus_M_contig3.9686.1	c_organisms_00277
prot_F-serratus_M_contig3.9686.1	c_organisms_00278
mRNA_F-serratus_M_contig3.9687.1	c_organisms_00279
prot_F-serratus_M_contig3.9687.1	c_organisms_00280
mRNA_F-serratus_M_contig3.9688.1	c_organisms_00281
prot_F-serratus_M_contig3.9688.1	c_organisms_00282
mRNA_F-serratus_M_contig3.9689.1	c_organisms_00283
prot_F-serratus_M_contig3.9689.1	c_organisms_00284
mRNA_F-serratus_M_contig3.9690.1	c_organisms_00285
prot_F-serratus_M_contig3.9690.1	c_organisms_00286
mRNA_F-serratus_M_contig3.9691.1	c_organisms_00287
prot_F-serratus_M_contig3.9691.1	c_organisms_00288
mRNA_F-serratus_M_contig3.9692.1	c_organisms_00289
prot_F-serratus_M_contig3.9692.1	c_organisms_00290
mRNA_F-serratus_M_contig3.9693.1	c_organisms_00291
prot_F-serratus_M_contig3.9693.1	c_organisms_00292
mRNA_F-serratus_M_contig3.9694.1	c_organisms_00293
prot_F-serratus_M_contig3.9694.1	c_organisms_00294
mRNA_F-serratus_M_contig3.9695.1	c_organisms_00295
prot_F-serratus_M_contig3.9695.1	c_organisms_00296
mRNA_F-serratus_M_contig3.9696.1	c_organisms_00297
prot_F-serratus_M_contig3.9696.1	c_organisms_00298
mRNA_F-serratus_M_contig3.9697.1	c_organisms_00299
prot_F-serratus_M_contig3.9697.1	c_organisms_00300
mRNA_F-serratus_M_contig3.9698.1	c_organisms_00301
prot_F-serratus_M_contig3.9698.1	c_organisms_00302
mRNA_F-serratus_M_contig3.9699.1	c_organisms_00303
prot_F-serratus_M_contig3.9699.1	c_organisms_00304
mRNA_F-serratus_M_contig3.9700.1	c_organisms_00305
prot_F-serratus_M_contig3.9700.1	c_organisms_00306
mRNA_F-serratus_M_contig3.9701.1	c_organisms_00307
prot_F-serratus_M_contig3.9701.1	c_organisms_00308
mRNA_F-serratus_M_contig3.9702.1	c_organisms_00309
prot_F-serratus_M_contig3.9702.1	c_organisms_00310
mRNA_F-serratus_M_contig3.9703.1	c_organisms_00311
prot_F-serratus_M_contig3.9703.1	c_organisms_00312
mRNA_F-serratus_M_contig3.9704.1	c_organisms_00313
prot_F-serratus_M_contig3.9704.1	c_organisms_00314
mRNA_F-serratus_M_contig3.9705.1	c_organisms_00315
prot_F-serratus_M_contig3.9705.1	c_organisms_00316
mRNA_F-serratus_M_contig3.9706.1	c_organisms_00317
prot_F-serratus_M_contig3.9706.1	c_organisms_00318
mRNA_F-serratus_M_contig3.9707.1	c_organisms_00319
prot_F-serratus_M_contig3.9707.1	c_organisms_00320
mRNA_F-serratus_M_contig3.9708.1	c_organisms_00321
prot_F-serratus_M_contig3.9708.1	c_organisms_00322
mRNA_F-serratus_M_contig3.9709.1	c_organisms_00323
prot_F-serratus_M_contig3.9709.1	c_organisms_00324
mRNA_F-serratus_M_contig3.9710.1	c_organisms_00325
prot_F-serratus_M_contig3.9710.1	c_organisms_00326
mRNA_F-serratus_M_contig3.9711.1	c_organisms_00327
prot_F-serratus_M_contig3.9711.1	c_organisms_00328
mRNA_F-serratus_M_contig3.9712.1	c_organisms_00329
prot_F-serratus_M_contig3.9712.1	c_organisms_00330
mRNA_F-serratus_M_contig3.9713.1	c_organisms_00331
prot_F-serratus_M_contig3.9713.1	c_organisms_00332
mRNA_F-serratus_M_contig3.9714.1	c_organisms_00333
prot_F-serratus_M_contig3.9714.1	c_organisms_00334
mRNA_F-serratus_M_contig3.9715.1	c_organisms_00335
prot_F-serratus_M_contig3.9715.1	c_organisms_00336
mRNA_F-serratus_M_contig3.9716.1	c_organisms_00337
prot_F-serratus_M_contig3.9716.1	c_organisms_00338
mRNA_F-serratus_M_contig3.9717.1	c_organisms_00339
prot_F-serratus_M_contig3.9717.1	c_organisms_00340
mRNA_F-serratus_M_contig3.9718.1	c_organisms_00341
prot_F-serratus_M_contig3.9718.1	c_organisms_00342
mRNA_F-serratus_M_contig3.9719.1	c_organisms_00343
prot_F-serratus_M_contig3.9719.1	c_organisms_00344
mRNA_F-serratus_M_contig3.9720.1	c_organisms_00345
prot_F-serratus_M_contig3.9720.1	c_organisms_00346
mRNA_F-serratus_M_contig3.9721.1	c_organisms_00347
prot_F-serratus_M_contig3.9721.1	c_organisms_00348
mRNA_F-serratus_M_contig3.9722.1	c_organisms_00349
prot_F-serratus_M_contig3.9722.1	c_organisms_00350
mRNA_F-serratus_M_contig3.9723.1	c_organisms_00351
prot_F-serratus_M_contig3.9723.1	c_organisms_00352
mRNA_F-serratus_M_contig3.9724.1	c_organisms_00353
prot_F-serratus_M_contig3.9724.1	c_organisms_00354
mRNA_F-serratus_M_contig3.9725.1	c_organisms_00355
prot_F-serratus_M_contig3.9725.1	c_organisms_00356
mRNA_F-serratus_M_contig3.9726.1	c_organisms_00357
prot_F-serratus_M_contig3.9726.1	c_organisms_00358
mRNA_F-serratus_M_contig3.9727.1	c_organisms_00359
prot_F-serratus_M_contig3.9727.1	c_organisms_00360
mRNA_F-serratus_M_contig3.9728.1	c_organisms_00361
prot_F-serratus_M_contig3.9728.1	c_organisms_00362
mRNA_F-serratus_M_contig3.9729.1	c_organisms_00363
prot_F-serratus_M_contig3.9729.1	c_organisms_00364
mRNA_F-serratus_M_contig3.9730.1	c_organisms_00365
prot_F-serratus_M_contig3.9730.1	c_organisms_00366
mRNA_F-serratus_M_contig4.12383.1	c_organisms_00367
prot_F-serratus_M_contig4.12383.1	c_organisms_00368
mRNA_F-serratus_M_contig4.12384.1	c_organisms_00369
prot_F-serratus_M_contig4.12384.1	c_organisms_00370
mRNA_F-serratus_M_contig4.12385.1	c_organisms_00371
prot_F-serratus_M_contig4.12385.1	c_organisms_00372
mRNA_F-serratus_M_contig4.12386.1	c_organisms_00373
prot_F-serratus_M_contig4.12386.1	c_organisms_00374
mRNA_F-serratus_M_contig4.12387.1	c_organisms_00375
prot_F-serratus_M_contig4.12387.1	c_organisms_00376
mRNA_F-serratus_M_contig4.12388.1	c_organisms_00377
prot_F-serratus_M_contig4.12388.1	c_organisms_00378
mRNA_F-serratus_M_contig4.12389.1	c_organisms_00379
prot_F-serratus_M_contig4.12389.1	c_organisms_00380
mRNA_F-serratus_M_contig4.12390.1	c_organisms_00381
prot_F-serratus_M_contig4.12390.1	c_organisms_00382
mRNA_F-serratus_M_contig4.12391.1	c_organisms_00383
prot_F-serratus_M_contig4.12391.1	c_organisms_00384
mRNA_F-serratus_M_contig4.12392.1	c_organisms_00385
prot_F-serratus_M_contig4.12392.1	c_organisms_00386
mRNA_F-serratus_M_contig4.12393.1	c_organisms_00387
prot_F-serratus_M_contig4.12393.1	c_organisms_00388
mRNA_F-serratus_M_contig4.12394.1	c_organisms_00389
prot_F-serratus_M_contig4.12394.1	c_organisms_00390
mRNA_F-serratus_M_contig4.12395.1	c_organisms_00391
prot_F-serratus_M_contig4.12395.1	c_organisms_00392
mRNA_F-serratus_M_contig4.12396.1	c_organisms_00393
prot_F-serratus_M_contig4.12396.1	c_organisms_00394
mRNA_F-serratus_M_contig4.12397.1	c_organisms_00395
prot_F-serratus_M_contig4.12397.1	c_organisms_00396
mRNA_F-serratus_M_contig4.12398.1	c_organisms_00397
prot_F-serratus_M_contig4.12398.1	c_organisms_00398
mRNA_F-serratus_M_contig4.12399.1	c_organisms_00399
prot_F-serratus_M_contig4.12399.1	c_organisms_00400
mRNA_F-serratus_M_contig4.12400.1	c_organisms_00401
prot_F-serratus_M_contig4.12400.1	c_organisms_00402
mRNA_F-serratus_M_contig4.12401.1	c_organisms_00403
prot_F-serratus_M_contig4.12401.1	c_organisms_00404
mRNA_F-serratus_M_contig4.12402.1	c_organisms_00405
prot_F-serratus_M_contig4.12402.1	c_organisms_00406
mRNA_F-serratus_M_contig4.12403.1	c_organisms_00407
prot_F-serratus_M_contig4.12403.1	c_organisms_00408
mRNA_F-serratus_M_contig4.12404.1	c_organisms_00409
prot_F-serratus_M_contig4.12404.1	c_organisms_00410
mRNA_F-serratus_M_contig4.12405.1	c_organisms_00411
prot_F-serratus_M_contig4.12405.1	c_organisms_00412
mRNA_F-serratus_M_contig4.12406.1	c_organisms_00413
prot_F-serratus_M_contig4.12406.1	c_organisms_00414
mRNA_F-serratus_M_contig4.12407.1	c_organisms_00415
prot_F-serratus_M_contig4.12407.1	c_organisms_00416
mRNA_F-serratus_M_contig4.12408.1	c_organisms_00417
prot_F-serratus_M_contig4.12408.1	c_organisms_00418
mRNA_F-serratus_M_contig4.12409.1	c_organisms_00419
prot_F-serratus_M_contig4.12409.1	c_organisms_00420
mRNA_F-serratus_M_contig4.12410.1	c_organisms_00421
prot_F-serratus_M_contig4.12410.1	c_organisms_00422
mRNA_F-serratus_M_contig4.12411.1	c_organisms_00423
prot_F-serratus_M_contig4.12411.1	c_organisms_00424
mRNA_F-serratus_M_contig4.12412.1	c_organisms_00425
prot_F-serratus_M_contig4.12412.1	c_organisms_00426
mRNA_F-serratus_M_contig4.12413.1	c_organisms_00427
prot_F-serratus_M_contig4.12413.1	c_organisms_00428
mRNA_F-serratus_M_contig4.12414.1	c_organisms_00429
prot_F-serratus_M_contig4.12414.1	c_organisms_00430
mRNA_F-serratus_M_contig5.14741.1	c_organisms_00431
prot_F-serratus_M_contig5.14741.1	c_organisms_00432
mRNA_F-serratus_M_contig5.14742.1	c_organisms_00433
prot_F-serratus_M_contig5.14742.1	c_organisms_00434
mRNA_F-serratus_M_contig5.14743.1	c_organisms_00435
prot_F-serratus_M_contig5.14743.1	c_organisms_00436
mRNA_F-serratus_M_contig5.14744.1	c_organisms_00437
prot_F-serratus_M_contig5.14744.1	c_organisms_00438
mRNA_F-serratus_M_contig5.14745.1	c_organisms_00439
prot_F-serratus_M_contig5.14745.1	c_organisms_00440
mRNA_F-serratus_M_contig5.14746.1	c_organisms_00441
prot_F-serratus_M_contig5.14746.1	c_organisms_00442
mRNA_F-serratus_M_contig5.14747.1	c_organisms_00443
prot_F-serratus_M_contig5.14747.1	c_organisms_00444
mRNA_F-serratus_M_contig5.14748.1	c_organisms_00445
prot_F-serratus_M_contig5.14748.1	c_organisms_00446
mRNA_F-serratus_M_contig5.14749.1	c_organisms_00447
prot_F-serratus_M_contig5.14749.1	c_organisms_00448
mRNA_F-serratus_M_contig5.14750.1	c_organisms_00449
prot_F-serratus_M_contig5.14750.1	c_organisms_00450
mRNA_F-serratus_M_contig5.14751.1	c_organisms_00451
prot_F-serratus_M_contig5.14751.1	c_organisms_00452
mRNA_F-serratus_M_contig5.14752.1	c_organisms_00453
prot_F-serratus_M_contig5.14752.1	c_organisms_00454
mRNA_F-serratus_M_contig5.14753.1	c_organisms_00455
prot_F-serratus_M_contig5.14753.1	c_organisms_00456
mRNA_F-serratus_M_contig5.14754.1	c_organisms_00457
prot_F-serratus_M_contig5.14754.1	c_organisms_00458
mRNA_F-serratus_M_contig5.14755.1	c_organisms_00459
prot_F-serratus_M_contig5.14755.1	c_organisms_00460
mRNA_F-serratus_M_contig5.14756.1	c_organisms_00461
prot_F-serratus_M_contig5.14756.1	c_organisms_00462
mRNA_F-serratus_M_contig5.14757.1	c_organisms_00463
prot_F-serratus_M_contig5.14757.1	c_organisms_00464
mRNA_F-serratus_M_contig5.14758.1	c_organisms_00465
prot_F-serratus_M_contig5.14758.1	c_organisms_00466
mRNA_F-serratus_M_contig5.14759.1	c_organisms_00467
prot_F-serratus_M_contig5.14759.1	c_organisms_00468
